uid,uip,date,urlid
435,68.17.81.83,01/04/2014 23:53,1634
435,68.17.81.83,01/04/2014 23:58,408
435,68.17.81.83,01/05/2014 00:03,586
435,68.17.81.83,01/05/2014 00:08,682
435,68.17.81.83,01/05/2014 00:13,1076
435,68.17.81.83,01/05/2014 00:18,202
435,68.17.81.83,01/05/2014 00:23,1050
435,68.17.81.83,01/05/2014 00:28,786
435,68.17.81.83,01/05/2014 00:33,809
435,68.17.81.83,01/05/2014 00:38,1861
435,68.17.81.83,01/05/2014 00:43,1345
435,68.17.81.83,01/05/2014 00:48,946
435,68.17.81.83,01/05/2014 00:53,2657
435,68.17.81.83,01/05/2014 00:58,217
435,68.17.81.83,01/05/2014 01:03,422
435,68.17.81.83,01/05/2014 01:08,652
435,68.17.81.83,01/05/2014 01:13,709
435,68.17.81.83,01/05/2014 01:18,969
435,68.17.81.83,01/05/2014 01:23,473
435,68.17.81.83,01/05/2014 01:28,1894
435,68.17.81.83,01/05/2014 01:33,1419
435,68.17.81.83,01/05/2014 01:38,2066
435,68.17.81.83,01/05/2014 01:43,150
435,68.17.81.83,01/05/2014 01:48,564
435,68.17.81.83,01/05/2014 01:53,1226
435,68.17.81.83,01/05/2014 01:58,652
435,67.141.120.237,01/05/2014 01:59,913
435,68.17.81.83,01/05/2014 02:03,7
435,68.17.81.83,01/05/2014 02:08,684
435,68.17.81.83,01/05/2014 02:13,141
435,68.17.81.83,01/05/2014 02:18,1014
435,68.17.81.83,01/05/2014 02:23,687
435,114.79.247.223,01/05/2014 02:24,3219
435,68.17.81.83,01/05/2014 02:28,230
435,10.192.20.173,01/05/2014 02:32,1067
435,68.17.81.83,01/05/2014 02:33,189
435,68.17.81.83,01/05/2014 02:38,2018
435,68.17.81.83,01/05/2014 02:43,951
435,68.17.81.83,01/05/2014 02:48,589
435,68.17.81.83,01/05/2014 02:53,283
435,68.17.81.83,01/05/2014 02:58,1713
435,68.17.81.83,01/05/2014 03:03,711
435,68.17.81.83,01/05/2014 03:08,682
435,68.17.81.83,01/05/2014 03:13,1143
435,68.17.81.83,01/05/2014 03:18,393
435,68.17.81.83,01/05/2014 03:23,908
435,68.17.81.83,01/05/2014 03:28,1075
435,68.17.81.83,01/05/2014 03:33,325
435,68.17.81.83,01/05/2014 03:38,279
435,68.17.81.83,01/05/2014 03:43,1648
435,68.17.81.83,01/05/2014 03:48,900
435,68.17.81.83,01/05/2014 03:53,592
435,68.17.81.83,01/05/2014 03:58,902
435,10.192.20.173,01/05/2014 04:00,3185
435,68.17.81.83,01/05/2014 04:03,61
435,68.17.81.83,01/05/2014 04:08,946
435,114.79.247.223,01/05/2014 09:52,3490
435,67.141.120.237,01/05/2014 12:23,3121
435,104.45.191.227,01/05/2014 13:19,3701
435,114.79.247.223,01/05/2014 20:25,1453
435,10.192.20.173,01/05/2014 20:56,1762
435,10.192.20.173,01/05/2014 21:01,3485
435,10.192.20.173,01/05/2014 21:39,3200
435,10.192.20.173,01/05/2014 23:21,1403
435,51.70.255.188,01/06/2014 01:36,1119
435,114.79.247.223,01/06/2014 02:39,1757
435,41.239.144.6,01/06/2014 03:27,2360
435,162.219.33.114,01/06/2014 10:18,1224
435,162.219.33.114,01/06/2014 12:16,1132
435,10.192.20.173,01/06/2014 13:08,2315
435,68.17.81.83,01/06/2014 15:56,128
435,10.192.20.173,01/06/2014 16:44,4043
435,114.79.247.223,01/06/2014 16:57,645
435,127.95.83.100,01/06/2014 21:16,1530
435,10.192.20.173,01/06/2014 23:23,2935
435,10.192.20.173,01/07/2014 06:37,2198
435,41.239.144.6,01/07/2014 08:18,1123
435,41.239.144.6,01/07/2014 10:15,1299
435,10.192.20.173,01/07/2014 11:40,598
435,41.239.144.6,01/07/2014 12:02,3803
435,10.192.20.173,01/07/2014 12:29,2741
435,114.79.247.223,01/07/2014 13:36,966
435,10.192.20.173,01/07/2014 15:57,839
435,114.79.247.223,01/07/2014 16:50,2693
435,104.45.191.227,01/07/2014 17:23,275
435,114.79.247.223,01/07/2014 22:01,1371
435,114.79.247.223,01/07/2014 23:06,2857
435,10.192.20.173,01/08/2014 00:16,2090
435,41.239.144.6,01/08/2014 02:21,4012
435,42.74.74.110,01/08/2014 03:23,520
435,67.141.120.237,01/08/2014 06:25,1809
435,114.79.247.223,01/08/2014 11:07,2380
435,127.95.83.100,01/08/2014 14:23,3378
435,10.192.20.173,01/08/2014 14:32,2350
435,104.45.191.227,01/08/2014 16:44,2546
435,42.74.74.110,01/08/2014 17:33,3548
435,104.45.191.227,01/08/2014 18:19,1030
435,67.141.120.237,01/08/2014 18:44,479
435,10.192.20.173,01/08/2014 21:50,1485
435,10.192.20.173,01/08/2014 23:06,3739
435,10.192.20.173,01/09/2014 03:00,708
435,10.192.20.173,01/09/2014 04:22,1483
435,162.219.33.114,01/09/2014 04:33,431
435,127.95.83.100,01/09/2014 05:10,2077
435,114.79.247.223,01/09/2014 05:28,649
435,10.192.20.173,01/09/2014 07:34,2724
435,127.95.83.100,01/09/2014 12:44,3147
435,127.95.83.100,01/09/2014 12:47,3282
435,114.79.247.223,01/09/2014 13:37,2056
435,41.239.144.6,01/09/2014 16:13,2735
435,114.79.247.223,01/09/2014 17:06,3192
435,104.45.191.227,01/09/2014 18:13,2026
435,104.45.191.227,01/09/2014 18:19,486
435,162.219.33.114,01/09/2014 19:06,3792
435,10.192.20.173,01/09/2014 19:09,3335
435,127.95.83.100,01/10/2014 00:02,3022
435,114.79.247.223,01/10/2014 00:58,361
435,127.95.83.100,01/10/2014 01:26,2758
435,42.74.74.110,01/10/2014 05:09,3682
435,67.141.120.237,01/10/2014 07:48,3270
435,114.79.247.223,01/10/2014 09:00,3003
435,114.79.247.223,01/10/2014 10:12,2832
435,67.141.120.237,01/10/2014 11:40,2780
435,10.192.20.173,01/10/2014 12:21,2664
435,42.74.74.110,01/10/2014 13:39,2164
435,114.79.247.223,01/10/2014 15:38,1062
435,42.74.74.110,01/10/2014 19:32,2366
435,51.70.255.188,01/10/2014 19:59,3924
435,42.74.74.110,01/11/2014 02:20,3445
435,10.192.20.173,01/11/2014 04:17,1688
435,67.141.120.237,01/11/2014 04:47,1044
435,67.141.120.237,01/11/2014 08:39,3066
435,42.74.74.110,01/11/2014 10:32,3341
435,162.219.33.114,01/11/2014 12:57,3627
435,114.79.247.223,01/11/2014 13:05,2103
435,10.192.20.173,01/11/2014 13:13,2865
435,104.45.191.227,01/11/2014 13:46,2770
435,42.74.74.110,01/11/2014 14:06,3544
435,104.45.191.227,01/11/2014 14:25,3414
435,51.70.255.188,01/11/2014 18:01,1683
435,162.219.33.114,01/11/2014 19:49,1867
435,127.95.83.100,01/11/2014 21:47,2392
435,10.192.20.173,01/11/2014 22:34,653
435,10.192.20.173,01/12/2014 01:47,2532
435,51.70.255.188,01/12/2014 02:29,1326
435,114.79.247.223,01/12/2014 03:07,653
435,114.79.247.223,01/12/2014 06:26,3760
435,10.192.20.173,01/12/2014 07:45,588
435,162.219.33.114,01/12/2014 11:06,3824
435,10.192.20.173,01/12/2014 11:39,3861
435,41.239.144.6,01/12/2014 13:25,2730
435,41.239.144.6,01/12/2014 14:59,166
435,10.192.20.173,01/12/2014 16:48,2274
435,114.79.247.223,01/12/2014 20:36,1442
435,104.45.191.227,01/12/2014 21:31,2598
435,10.192.20.173,01/13/2014 00:02,2831
435,10.192.20.173,01/13/2014 00:15,3496
435,114.79.247.223,01/13/2014 13:43,3282
435,67.141.120.237,01/13/2014 15:24,588
435,10.192.20.173,01/13/2014 15:28,3599
435,10.192.20.173,01/13/2014 15:37,941
435,114.79.247.223,01/13/2014 18:28,2660
435,41.239.144.6,01/13/2014 23:40,1776
435,104.45.191.227,01/14/2014 02:33,3796
435,41.239.144.6,01/14/2014 02:41,1403
435,114.79.247.223,01/14/2014 05:50,2683
435,114.79.247.223,01/14/2014 08:57,2327
435,114.79.247.223,01/14/2014 09:15,3965
435,127.95.83.100,01/14/2014 10:03,1574
435,41.239.144.6,01/14/2014 12:56,2505
435,41.239.144.6,01/14/2014 13:33,1801
435,114.79.247.223,01/14/2014 19:06,143
435,114.79.247.223,01/14/2014 21:30,2957
435,41.239.144.6,01/14/2014 21:57,3646
435,10.192.20.173,01/15/2014 01:02,2849
435,51.70.255.188,01/15/2014 01:38,2684
435,162.219.33.114,01/15/2014 03:44,3501
435,162.219.33.114,01/15/2014 06:29,1580
435,41.239.144.6,01/15/2014 07:17,2340
435,114.79.247.223,01/15/2014 08:18,1960
435,67.141.120.237,01/15/2014 13:55,1977
435,10.192.20.173,01/15/2014 13:58,1719
435,41.239.144.6,01/15/2014 16:32,588
435,10.192.20.173,01/15/2014 17:44,2786
435,162.219.33.114,01/15/2014 17:58,3865
435,51.70.255.188,01/15/2014 22:25,643
435,10.192.20.173,01/15/2014 23:38,225
435,114.79.247.223,01/16/2014 03:30,313
435,67.141.120.237,01/16/2014 06:26,3321
435,127.95.83.100,01/16/2014 08:53,3645
435,104.45.191.227,01/16/2014 11:21,2957
435,114.79.247.223,01/16/2014 15:01,1131
435,104.45.191.227,01/16/2014 15:53,3220
435,114.79.247.223,01/16/2014 16:25,2178
435,114.79.247.223,01/16/2014 21:40,2200
435,41.239.144.6,01/16/2014 23:12,1528
435,162.219.33.114,01/16/2014 23:22,1208
435,10.192.20.173,01/17/2014 00:22,541
435,114.79.247.223,01/17/2014 02:26,963
435,10.192.20.173,01/17/2014 07:17,3028
435,41.239.144.6,01/17/2014 07:17,829
435,10.192.20.173,01/17/2014 07:41,812
435,67.141.120.237,01/17/2014 09:11,3805
435,114.79.247.223,01/17/2014 11:41,2093
435,67.141.120.237,01/17/2014 14:05,2060
435,127.95.83.100,01/17/2014 14:58,3416
435,51.70.255.188,01/17/2014 15:07,3807
435,10.192.20.173,01/17/2014 17:43,2625
435,41.239.144.6,01/17/2014 18:43,728
435,104.45.191.227,01/17/2014 20:03,2927
435,114.79.247.223,01/17/2014 20:42,2174
435,10.192.20.173,01/17/2014 21:44,2783
435,10.192.20.173,01/17/2014 22:05,2708
435,114.79.247.223,01/18/2014 01:42,2044
435,114.79.247.223,01/18/2014 02:57,3162
435,41.239.144.6,01/18/2014 03:20,4022
435,41.239.144.6,01/18/2014 10:05,3179
435,104.45.191.227,01/18/2014 10:59,2265
435,42.74.74.110,01/18/2014 11:28,1348
435,10.192.20.173,01/18/2014 12:41,2462
435,41.239.144.6,01/18/2014 12:46,2186
435,114.79.247.223,01/18/2014 12:56,1873
435,104.45.191.227,01/18/2014 14:34,2182
435,114.79.247.223,01/18/2014 19:36,1575
435,114.79.247.223,01/18/2014 22:20,2866
435,10.192.20.173,01/18/2014 23:04,2299
435,10.192.20.173,01/18/2014 23:57,2840
435,10.192.20.173,01/19/2014 01:20,2571
435,114.79.247.223,01/19/2014 01:25,1755
435,10.192.20.173,01/19/2014 02:00,1199
435,10.192.20.173,01/19/2014 04:06,1284
435,41.239.144.6,01/19/2014 04:23,937
435,114.79.247.223,01/19/2014 11:47,4069
435,114.79.247.223,01/19/2014 12:58,3896
435,114.79.247.223,01/19/2014 14:18,2807
435,114.79.247.223,01/19/2014 14:18,2211
435,67.141.120.237,01/19/2014 14:27,519
435,10.192.20.173,01/19/2014 14:43,3721
435,41.239.144.6,01/19/2014 15:02,3564
435,114.79.247.223,01/19/2014 15:28,2069
435,104.45.191.227,01/19/2014 15:51,135
435,104.45.191.227,01/19/2014 16:08,1326
435,104.45.191.227,01/19/2014 16:57,560
435,114.79.247.223,01/19/2014 18:27,3159
435,104.45.191.227,01/19/2014 18:38,1957
435,104.45.191.227,01/19/2014 20:25,1805
435,162.219.33.114,01/19/2014 23:20,416
435,10.192.20.173,01/19/2014 23:52,1827
435,10.192.20.173,01/20/2014 01:16,3201
435,114.79.247.223,01/20/2014 01:38,2600
435,104.45.191.227,01/20/2014 06:02,2656
435,51.70.255.188,01/20/2014 07:47,2435
435,10.192.20.173,01/20/2014 07:49,694
435,104.45.191.227,01/20/2014 08:56,2891
435,114.79.247.223,01/20/2014 12:17,3297
435,41.239.144.6,01/20/2014 12:57,2642
435,41.239.144.6,01/20/2014 14:05,3626
435,10.192.20.173,01/20/2014 14:44,2232
435,104.45.191.227,01/20/2014 15:45,2000
435,10.192.20.173,01/21/2014 02:05,2543
435,10.192.20.173,01/21/2014 04:36,4031
435,127.95.83.100,01/21/2014 04:42,1244
435,104.45.191.227,01/21/2014 05:12,825
435,104.45.191.227,01/21/2014 08:34,2342
435,10.192.20.173,01/21/2014 10:37,275
435,104.45.191.227,01/21/2014 13:14,920
435,127.95.83.100,01/21/2014 14:11,3563
435,104.45.191.227,01/21/2014 15:42,1237
435,114.79.247.223,01/21/2014 18:49,79
435,41.239.144.6,01/21/2014 20:04,813
435,104.45.191.227,01/21/2014 22:37,1334
435,41.239.144.6,01/22/2014 00:05,1059
435,41.239.144.6,01/22/2014 00:23,3284
435,10.192.20.173,01/22/2014 01:02,2932
435,41.239.144.6,01/22/2014 03:09,931
435,114.79.247.223,01/22/2014 04:09,1703
435,41.239.144.6,01/22/2014 04:17,2293
435,104.45.191.227,01/22/2014 06:07,375
435,114.79.247.223,01/22/2014 06:18,3526
435,104.45.191.227,01/22/2014 07:26,2203
435,10.192.20.173,01/22/2014 07:59,117
435,67.141.120.237,01/22/2014 08:01,3767
435,42.74.74.110,01/22/2014 09:04,12
435,114.79.247.223,01/22/2014 10:55,3301
435,114.79.247.223,01/22/2014 12:15,4001
435,10.192.20.173,01/22/2014 12:55,2926
435,114.79.247.223,01/22/2014 15:28,4027
435,114.79.247.223,01/22/2014 17:15,2713
435,114.79.247.223,01/22/2014 17:20,1112
435,104.45.191.227,01/22/2014 22:59,1298
435,114.79.247.223,01/23/2014 02:58,1805
435,114.79.247.223,01/23/2014 03:53,934
435,114.79.247.223,01/23/2014 06:10,1869
435,41.239.144.6,01/23/2014 06:34,1956
435,42.74.74.110,01/23/2014 07:00,3323
435,10.192.20.173,01/23/2014 14:11,3936
435,10.192.20.173,01/23/2014 16:11,236
435,10.192.20.173,01/23/2014 18:33,2040
435,41.239.144.6,01/23/2014 18:49,1945
435,114.79.247.223,01/23/2014 19:58,1883
435,104.45.191.227,01/23/2014 21:41,3470
435,10.192.20.173,01/23/2014 22:40,344
435,114.79.247.223,01/23/2014 23:57,1396
435,10.192.20.173,01/23/2014 23:59,1594
435,127.95.83.100,01/24/2014 01:19,1697
435,51.70.255.188,01/24/2014 02:26,3657
435,10.192.20.173,01/24/2014 02:57,1722
435,162.219.33.114,01/24/2014 04:41,3571
435,42.74.74.110,01/24/2014 07:04,1552
435,41.239.144.6,01/24/2014 07:51,2530
435,162.219.33.114,01/24/2014 09:49,2575
435,42.74.74.110,01/24/2014 11:21,4046
435,10.192.20.173,01/24/2014 14:11,1718
435,104.45.191.227,01/24/2014 16:06,1274
435,51.70.255.188,01/24/2014 16:48,3301
435,104.45.191.227,01/24/2014 19:21,1479
435,42.74.74.110,01/24/2014 21:05,4032
435,114.79.247.223,01/24/2014 21:28,1940
435,104.45.191.227,01/24/2014 22:09,2091
435,114.79.247.223,01/24/2014 23:33,3907
435,114.79.247.223,01/25/2014 04:09,962
435,114.79.247.223,01/25/2014 06:58,2451
435,114.79.247.223,01/25/2014 08:24,2209
435,10.192.20.173,01/25/2014 09:24,2072
435,41.239.144.6,01/25/2014 09:38,1808
435,10.192.20.173,01/25/2014 11:27,3907
435,10.192.20.173,01/25/2014 11:58,3092
435,162.219.33.114,01/25/2014 12:43,2689
435,114.79.247.223,01/25/2014 16:52,3666
435,41.239.144.6,01/25/2014 17:23,1102
435,114.79.247.223,01/25/2014 18:38,3406
435,127.95.83.100,01/25/2014 20:12,2605
435,10.192.20.173,01/25/2014 23:40,1976
435,114.79.247.223,01/26/2014 00:54,739
435,10.192.20.173,01/26/2014 01:53,2055
435,67.141.120.237,01/26/2014 04:47,1945
435,41.239.144.6,01/26/2014 08:54,2777
435,41.239.144.6,01/26/2014 10:56,1346
435,114.79.247.223,01/26/2014 11:48,872
435,41.239.144.6,01/26/2014 15:35,1171
435,127.95.83.100,01/26/2014 19:18,3075
435,114.79.247.223,01/26/2014 21:56,3446
435,42.74.74.110,01/26/2014 23:12,2563
435,41.239.144.6,01/27/2014 01:39,920
435,41.239.144.6,01/27/2014 04:10,1210
435,104.45.191.227,01/27/2014 04:49,1633
435,51.70.255.188,01/27/2014 09:13,3309
435,41.239.144.6,01/27/2014 09:24,1044
435,162.219.33.114,01/27/2014 11:05,3427
435,10.192.20.173,01/27/2014 12:18,3217
435,114.79.247.223,01/27/2014 12:52,3128
435,114.79.247.223,01/28/2014 00:30,194
435,41.239.144.6,01/28/2014 01:43,1266
435,104.45.191.227,01/28/2014 04:06,2105
435,104.45.191.227,01/28/2014 04:46,231
435,42.74.74.110,01/28/2014 06:07,2299
435,10.192.20.173,01/28/2014 06:51,1033
435,67.141.120.237,01/28/2014 09:36,4078
435,162.219.33.114,01/28/2014 10:50,3748
435,114.79.247.223,01/28/2014 11:16,1657
435,10.192.20.173,01/28/2014 13:38,2778
435,114.79.247.223,01/28/2014 13:42,3278
435,10.192.20.173,01/28/2014 14:39,2635
435,162.219.33.114,01/28/2014 14:48,2995
435,162.219.33.114,01/28/2014 15:28,2890
435,41.239.144.6,01/28/2014 17:29,3853
435,114.79.247.223,01/28/2014 19:11,3276
435,104.45.191.227,01/28/2014 22:53,1232
435,10.192.20.173,01/29/2014 00:39,614
435,104.45.191.227,01/29/2014 00:57,2246
435,41.239.144.6,01/29/2014 01:44,2927
435,10.192.20.173,01/29/2014 05:24,2114
435,10.192.20.173,01/29/2014 11:39,3539
435,114.79.247.223,01/29/2014 12:42,3046
435,162.219.33.114,01/29/2014 14:33,40
435,41.239.144.6,01/29/2014 18:31,3866
435,114.79.247.223,01/29/2014 21:52,3505
435,104.45.191.227,01/30/2014 02:11,4014
435,10.192.20.173,01/30/2014 04:16,1618
435,127.95.83.100,01/30/2014 04:43,3234
435,114.79.247.223,01/30/2014 06:00,2944
435,10.192.20.173,01/30/2014 09:55,816
435,10.192.20.173,01/30/2014 10:02,3844
435,10.192.20.173,01/30/2014 11:10,845
435,114.79.247.223,01/30/2014 12:57,3293
435,10.192.20.173,01/30/2014 17:23,1108
435,114.79.247.223,01/30/2014 18:45,1266
435,10.192.20.173,01/30/2014 21:30,961
435,114.79.247.223,01/30/2014 21:37,2174
435,10.192.20.173,01/30/2014 23:51,3823
435,114.79.247.223,01/31/2014 00:25,2204
435,51.70.255.188,01/31/2014 03:31,3014
435,67.141.120.237,01/31/2014 03:47,2811
435,104.45.191.227,01/31/2014 04:23,2106
435,41.239.144.6,01/31/2014 04:26,2126
435,104.45.191.227,01/31/2014 07:20,1945
435,67.141.120.237,01/31/2014 09:04,2416
435,51.70.255.188,01/31/2014 09:53,1323
435,51.70.255.188,01/31/2014 12:12,1728
435,10.192.20.173,01/31/2014 13:21,1563
435,114.79.247.223,01/31/2014 14:48,979
435,114.79.247.223,01/31/2014 19:54,1560
435,10.192.20.173,01/31/2014 22:30,1781
2211,67.141.120.237,01/01/2014 00:06,2795
2211,67.141.120.237,01/01/2014 00:50,3430
2211,41.239.144.6,01/01/2014 01:11,338
2211,162.219.33.114,01/01/2014 03:51,3615
2211,42.74.74.110,01/01/2014 04:20,2160
2211,162.219.33.114,01/01/2014 05:35,146
2211,104.45.191.227,01/01/2014 06:34,2943
2211,42.74.74.110,01/01/2014 06:56,557
2211,127.95.83.100,01/01/2014 07:36,2865
2211,41.239.144.6,01/01/2014 08:50,2739
2211,104.45.191.227,01/01/2014 09:58,3969
2211,41.239.144.6,01/01/2014 10:14,2998
2211,41.239.144.6,01/01/2014 10:52,812
2211,104.45.191.227,01/01/2014 11:40,3346
2211,104.45.191.227,01/01/2014 12:01,2505
2211,41.239.144.6,01/01/2014 14:00,3750
2211,67.141.120.237,01/01/2014 16:17,278
2211,41.239.144.6,01/01/2014 17:00,2662
2211,41.239.144.6,01/01/2014 17:51,883
2211,41.239.144.6,01/01/2014 18:30,2873
2211,162.219.33.114,01/01/2014 19:14,3780
2211,109.242.247.39,01/02/2014 01:44,1993
2211,104.45.191.227,01/02/2014 01:50,3134
2211,104.45.191.227,01/02/2014 02:16,132
2211,104.45.191.227,01/02/2014 02:54,1153
2211,162.219.33.114,01/02/2014 04:22,2065
2211,41.239.144.6,01/02/2014 05:45,591
2211,41.239.144.6,01/02/2014 11:58,3650
2211,104.45.191.227,01/02/2014 15:35,3991
2211,42.74.74.110,01/02/2014 19:17,3303
2211,162.219.33.114,01/03/2014 00:05,1472
2211,41.239.144.6,01/03/2014 02:08,3130
2211,41.239.144.6,01/03/2014 06:14,2813
2211,104.45.191.227,01/03/2014 06:38,3114
2211,51.70.255.188,01/03/2014 06:40,3890
2211,104.45.191.227,01/03/2014 06:41,3237
2211,42.74.74.110,01/03/2014 08:01,1865
2211,41.239.144.6,01/03/2014 09:08,3686
2211,41.239.144.6,01/03/2014 12:13,1541
2211,58.149.209.97,01/03/2014 12:47,3398
2211,162.219.33.114,01/03/2014 13:11,879
2211,104.45.191.227,01/03/2014 14:33,942
2211,41.239.144.6,01/03/2014 15:04,3985
2211,41.239.144.6,01/03/2014 16:35,3850
2211,162.219.33.114,01/03/2014 16:37,1202
2211,41.239.144.6,01/03/2014 19:11,3710
2211,67.141.120.237,01/03/2014 19:20,1582
2211,42.74.74.110,01/03/2014 19:47,2298
2211,162.219.33.114,01/03/2014 19:52,3694
2211,67.141.120.237,01/03/2014 20:37,744
2211,41.239.144.6,01/04/2014 03:00,2428
2211,67.141.120.237,01/04/2014 04:10,3160
2211,67.141.120.237,01/04/2014 04:34,1051
2211,41.239.144.6,01/04/2014 05:11,2295
2211,42.74.74.110,01/04/2014 06:00,1242
2211,51.70.255.188,01/04/2014 07:29,1659
2211,51.70.255.188,01/04/2014 09:40,594
2211,104.45.191.227,01/04/2014 10:08,206
2211,67.141.120.237,01/04/2014 10:22,1015
2211,162.219.33.114,01/04/2014 12:00,610
2211,42.74.74.110,01/04/2014 12:28,994
2211,42.74.74.110,01/04/2014 14:04,653
2211,67.141.120.237,01/04/2014 14:11,3199
2211,162.219.33.114,01/04/2014 14:15,3260
2211,104.45.191.227,01/04/2014 15:06,2956
2211,162.219.33.114,01/04/2014 20:01,3949
2211,41.239.144.6,01/04/2014 20:54,2846
2211,67.141.120.237,01/05/2014 00:17,2502
2211,104.45.191.227,01/05/2014 02:27,670
2211,104.45.191.227,01/05/2014 06:59,3280
2211,67.141.120.237,01/05/2014 07:04,2832
2211,41.239.144.6,01/05/2014 07:27,3481
2211,162.219.33.114,01/05/2014 08:18,2723
2211,41.239.144.6,01/05/2014 14:45,2797
2211,104.45.191.227,01/05/2014 16:02,2650
2211,104.45.191.227,01/06/2014 02:01,3782
2211,104.45.191.227,01/06/2014 05:30,4035
2211,67.141.120.237,01/06/2014 09:08,896
2211,41.239.144.6,01/06/2014 09:40,3748
2211,104.45.191.227,01/06/2014 09:49,2477
2211,162.219.33.114,01/06/2014 11:24,3026
2211,109.242.247.39,01/06/2014 12:08,3138
2211,51.70.255.188,01/06/2014 17:56,2492
2211,104.45.191.227,01/07/2014 03:06,965
2211,41.239.144.6,01/07/2014 06:51,3333
2211,162.219.33.114,01/07/2014 07:46,3938
2211,104.45.191.227,01/07/2014 09:42,689
2211,41.239.144.6,01/07/2014 11:19,3411
2211,42.74.74.110,01/07/2014 17:00,2543
2211,41.239.144.6,01/07/2014 17:22,3808
2211,104.45.191.227,01/07/2014 17:35,405
2211,51.70.255.188,01/07/2014 18:20,2723
2211,127.95.83.100,01/07/2014 18:51,397
2211,104.45.191.227,01/07/2014 18:59,3799
2211,104.45.191.227,01/07/2014 19:37,2465
2211,162.219.33.114,01/07/2014 22:20,2937
2211,41.239.144.6,01/08/2014 04:29,3723
2211,41.239.144.6,01/08/2014 08:13,953
2211,162.219.33.114,01/08/2014 08:53,1195
2211,41.239.144.6,01/08/2014 11:20,2403
2211,41.239.144.6,01/08/2014 11:56,3896
2211,58.149.209.97,01/08/2014 12:51,676
2211,41.239.144.6,01/08/2014 14:18,3250
2211,104.45.191.227,01/08/2014 14:44,2968
2211,104.45.191.227,01/08/2014 15:41,2780
2211,104.45.191.227,01/08/2014 17:25,1452
2211,67.141.120.237,01/08/2014 20:08,1509
2211,41.239.144.6,01/09/2014 01:52,3786
2211,41.239.144.6,01/09/2014 04:03,1898
2211,41.239.144.6,01/09/2014 05:07,2522
2211,41.239.144.6,01/09/2014 07:42,1788
2211,67.141.120.237,01/09/2014 08:11,3322
2211,104.45.191.227,01/09/2014 08:59,707
2211,41.239.144.6,01/09/2014 09:40,4004
2211,162.219.33.114,01/09/2014 09:57,751
2211,104.45.191.227,01/09/2014 10:26,612
2211,162.219.33.114,01/09/2014 11:02,1411
2211,127.95.83.100,01/09/2014 12:01,2667
2211,67.141.120.237,01/09/2014 12:12,3765
2211,104.45.191.227,01/09/2014 12:32,3458
2211,127.95.83.100,01/09/2014 12:55,3545
2211,58.149.209.97,01/09/2014 15:58,399
2211,109.242.247.39,01/09/2014 16:38,2212
2211,67.141.120.237,01/09/2014 19:56,3749
2211,127.95.83.100,01/09/2014 23:42,2326
2211,41.239.144.6,01/10/2014 02:19,2167
2211,67.141.120.237,01/10/2014 03:33,3641
2211,127.95.83.100,01/10/2014 03:47,1277
2211,41.239.144.6,01/10/2014 05:08,3912
2211,104.45.191.227,01/10/2014 05:51,1846
2211,162.219.33.114,01/10/2014 08:39,2094
2211,162.219.33.114,01/10/2014 09:32,4063
2211,41.239.144.6,01/10/2014 13:04,29
